"id","log_saleprice","bsmtfinsf1","bsmtfintype1","bsmtfullbath","bsmtqual","centralair","electrical","exterior1st","exterior2nd","exterqual","fireplacequ","fireplaces","foundation","fullbath","garagearea","garagecars","garagefinish","garagetype","halfbath","heatingqc","housestyle","kitchenqual","log_grlivarea","log_lotarea","log_lotfrontage","lotshape","masvnrtype","mszoning","neighborhood","overallcond","overallqual","saletype","totalbsmtsf","totrmsabvgrd","x1stflrsf","x2ndflrsf","yearbuilt","yearremodadd"
718,11.9640010843304,1084,"BLQ",0,"Gd","Y","SBrkr","HdBoard","HdBoard","TA","Fa",1,"CBlock",1,439,2,"Unf","Attchd",1,"Gd","1Story","Gd",7.07157336421153,9.21034037197618,4.38202663467388,"Reg","None","RL","NWAmes",6,5,"WD",1176,5,1178,0,1973,2000
719,12.7396377562657,1173,"GLQ",1,"Gd","Y","SBrkr","Wd Sdng","ImStucc","Gd","TA",1,"PConc",2,983,3,"RFn","Attchd",1,"Ex","2Story","Gd",7.79069603117474,9.26312255741515,4.56434819146784,"Reg","BrkFace","RL","NoRidge",5,7,"WD",1311,9,1325,1093,1993,1994
720,11.7636841833174,523,"ALQ",0,"Gd","Y","SBrkr","HdBoard","Plywood","TA","Po",1,"CBlock",1,300,1,"Unf","Attchd",1,"TA","1Story","TA",6.87832646829133,9.20230820027892,4.23410650459726,"IR1","None","RL","CollgCr",6,5,"WD",971,5,971,0,1969,1969
721,12.5245263766487,1148,"GLQ",1,"Gd","Y","SBrkr","HdBoard","HdBoard","Gd","TA",1,"PConc",2,564,2,"RFn","Attchd",0,"TA","1Story","Gd",7.46278915741245,8.78920309447372,4.24340665885568,"IR1","None","RL","StoneBr",5,8,"WD",1742,5,1742,0,1985,1985
722,11.870599909242,662,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",1,420,2,"RFn","Attchd",0,"Ex","1Story","Gd",6.7428806357919,8.39525152061099,4.24340665885568,"Reg","BrkFace","RM","CollgCr",5,6,"WD",848,3,848,0,2004,2004
723,11.7320609948869,191,"ALQ",0,"TA","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"CBlock",1,463,2,"Unf","Detchd",0,"Ex","1Story","TA",6.76157276880406,9.00208543315572,4.24849524204936,"Reg","None","RL","NAmes",7,4,"WD",864,5,864,0,1970,1970
724,11.8130300574206,0,"Unf",0,"TA","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"PConc",2,548,1,"Unf","Detchd",0,"Ex","1.5Fin","TA",7.29301767977278,9.00846895593751,4.0943445622221,"Reg","None","RL","Edwards",6,4,"WD",941,7,997,473,1954,1972
725,12.6760762747759,1234,"GLQ",1,"Ex","Y","SBrkr","CemntBd","CmentBd","Ex","Gd",1,"PConc",2,768,3,"Fin","Attchd",0,"Ex","1Story","Ex",7.43720636687129,9.49446612822519,4.45434729625351,"IR1","Stone","RL","Edwards",5,9,"WD",1698,8,1698,0,2007,2008
726,11.6994050319128,375,"ALQ",0,"TA","Y","SBrkr","HdBoard","Plywood","TA","None",0,"CBlock",1,660,2,"Unf","Detchd",0,"TA","1Story","Gd",6.76157276880406,8.84793475332846,4.0943445622221,"Reg","None","RL","NAmes",6,4,"WD",864,5,864,0,1970,1970
727,12.3104326608544,808,"GLQ",1,"Gd","Y","SBrkr","Wd Sdng","Plywood","Gd","Gd",1,"CBlock",2,540,2,"Fin","Attchd",0,"Ex","1Story","Gd",7.4265490723973,9.98483709823245,4.24340665885568,"IR1","BrkFace","RL","Crawfor",9,6,"WD",880,5,1680,0,1988,2007
728,12.1781874420406,724,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,632,2,"RFn","Attchd",0,"Ex","1Story","Gd",7.11639414409346,8.89754559870933,4.15888308335967,"Reg","Stone","RL","CollgCr",5,7,"WD",1232,6,1232,0,2007,2007
729,11.6082356447746,0,"Unf",1,"TA","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"CBlock",2,888,3,"Unf","Detchd",0,"TA","1Story","TA",7.48211892355212,9.34792603492875,4.44265125649032,"Reg","BrkFace","RL","NAmes",5,5,"COD",1584,9,1776,0,1958,1958
730,11.5424842672118,152,"BLQ",0,"TA","Y","FuseA","MetalSd","MetalSd","TA","None",0,"CBlock",1,539,2,"Unf","Detchd",0,"TA","1.5Fin","TA",7.09672137849476,8.73873546136347,3.95124371858143,"Reg","None","RM","IDOTRR",5,4,"WD",780,5,848,0,1925,1950
731,12.3737034869141,1180,"GLQ",1,"Gd","Y","SBrkr","CemntBd","CmentBd","Gd","TA",1,"PConc",2,608,2,"RFn","Attchd",0,"Ex","1Story","Gd",7.38770923908104,8.5921151179335,3.66356164612965,"IR1","None","RL","StoneBr",5,8,"WD",1595,5,1616,0,1995,1996
732,12.1415341243926,786,"GLQ",1,"Ex","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,438,2,"Fin","Attchd",0,"Ex","SLvl","Gd",7.04403289727469,9.16847616787748,4.29045944114839,"IR1","BrkFace","RL","Timber",5,7,"WD",868,6,1146,0,2003,2003
733,12.3126823805884,252,"ALQ",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","TA",1,"PConc",2,541,2,"Fin","Attchd",1,"Ex","2Story","Gd",7.61628356158038,9.34171945003256,4.31748811353631,"IR1","BrkFace","RL","CollgCr",5,7,"WD",1153,8,1153,878,1998,1999
734,11.7860013850326,594,"BLQ",1,"TA","Y","SBrkr","HdBoard","HdBoard","TA","TA",1,"CBlock",1,264,1,"RFn","Attchd",0,"Ex","1Story","TA",7.04228617193974,9.21034037197618,4.38202663467388,"Reg","None","RL","Sawyer",6,5,"WD",864,6,1144,0,1961,1983
735,11.5898865061064,0,"Unf",0,"TA","Y","SBrkr","Plywood","Plywood","TA","None",0,"PConc",1,300,1,"Unf","Attchd",0,"TA","1Story","TA",6.85435450225502,9.10253241934188,4.24340665885568,"IR1","None","RL","Sawyer",5,5,"WD",948,6,948,0,1968,1968
736,12.0015054797889,390,"Rec",0,"Gd","N","SBrkr","Wd Sdng","Wd Sdng","TA","TA",2,"BrkTil",1,320,2,"Unf","Detchd",1,"Fa","2.5Unf","TA",7.47760424319759,9.28730141311231,4.0943445622221,"Reg","None","RM","OldTown",7,7,"WD",880,6,880,888,1914,1970
737,11.4457167152768,0,"None",0,"None","N","FuseF","Stucco","Stone","TA","None",0,"CBlock",2,400,2,"Unf","Detchd",0,"Gd","1Story","TA",6.94697599213542,9.05298456119998,4.0943445622221,"Reg","None","RL","NAmes",4,3,"WD",0,6,1040,0,1950,1950
738,12.3879774488278,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,800,3,"Fin","Attchd",1,"Ex","2Story","Gd",7.49609734517596,9.25560050338105,4.27666611901606,"IR1","None","RL","Gilbert",5,8,"WD",893,8,901,900,2005,2005
739,12.0951410848229,1200,"GLQ",3,"Gd","Y","SBrkr","Plywood","Plywood","TA","None",0,"CBlock",3,0,0,"None","None",0,"TA","1Story","TA",7.09007683577609,9.28730141311231,4.0943445622221,"Reg","None","RL","Edwards",5,5,"WD",1200,5,1200,0,1987,1988
740,12.1547793511426,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,572,2,"RFn","Attchd",1,"Ex","2Story","Gd",7.454719949364,9.13916655252166,4.17438726989564,"IR1","None","RL","CollgCr",5,7,"WD",864,7,864,864,2004,2004
741,11.7905572015685,0,"Unf",0,"Fa","Y","SBrkr","Wd Sdng","Wd Shng","TA","None",0,"BrkTil",2,360,2,"Unf","Detchd",0,"Ex","2Story","TA",7.26682734752059,9.16951837745593,4.0943445622221,"Reg","None","RM","OldTown",7,5,"WD",264,7,768,664,1910,2002
742,11.8635823365834,832,"GLQ",1,"TA","Y","SBrkr","HdBoard","HdBoard","TA","None",0,"CBlock",1,288,1,"Unf","Detchd",0,"Gd","1Story","Gd",6.81563999007433,8.81996090128606,4.17438726989564,"IR1","None","RL","Sawyer",8,6,"WD",912,5,912,0,1961,1996
743,12.0951410848229,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",2,539,2,"Unf","Attchd",0,"Ex","1Story","TA",7.20711885620776,9.04192172035122,4.17438726989564,"Reg","BrkFace","RL","SawyerW",5,7,"WD",1349,6,1349,0,2000,2001
744,12.0725412529057,444,"ALQ",0,"Gd","Y","SBrkr","HdBoard","HdBoard","TA","TA",1,"CBlock",2,480,2,"RFn","Attchd",0,"Ex","SLvl","TA",7.28892769452126,9.46389672969859,4.24849524204936,"IR1","None","RL","Sawyer",6,5,"WD",520,6,1464,0,1963,1999
745,12.1007121298723,733,"GLQ",1,"Gd","Y","SBrkr","HdBoard","HdBoard","Gd","TA",1,"PConc",2,462,2,"RFn","Attchd",0,"Gd","1Story","Gd",7.19818357710194,8.59322787769223,3.71357206670431,"IR1","None","RL","StoneBr",5,8,"WD",1337,5,1337,0,1993,1993
746,12.6108708646506,575,"GLQ",0,"TA","Y","SBrkr","VinylSd","VinylSd","Ex","TA",2,"CBlock",3,831,2,"Fin","BuiltIn",1,"Ex","2Story","Gd",7.90654723236804,9.10086027135736,4.24340665885568,"IR1","BrkFace","RL","NWAmes",9,8,"WD",1142,11,1175,1540,1976,1996
747,12.3715870840077,300,"GLQ",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","TA",1,"PConc",2,554,2,"Fin","BuiltIn",1,"Ex","2Story","Gd",7.72134861261795,9.08193865717166,4.24340665885568,"IR1","None","RL","Gilbert",5,7,"WD",952,8,980,1276,2000,2000
748,12.4911726372789,0,"Unf",0,"TA","N","SBrkr","Stucco","Stucco","Gd","Gd",1,"Stone",1,864,4,"Unf","Detchd",1,"TA","2Story","Gd",7.87853419614036,9.36734412078585,4.17438726989564,"IR1","None","RM","OldTown",7,7,"WD",1240,8,1320,1320,1880,2003
749,12.4699741893166,919,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","TA",1,"PConc",2,527,2,"Fin","Attchd",0,"Ex","1Story","Gd",7.4500795698075,9.2679486845965,4.07753744390572,"IR1","BrkFace","RL","NoRidge",5,7,"WD",1720,7,1720,0,1996,1996
750,11.4927227576527,0,"None",0,"None","N","FuseF","WdShing","Wd Shng","TA","None",0,"Slab",2,240,1,"Unf","Detchd",0,"TA","1.5Fin","TA",7.33236920592906,9.03658204584272,3.91202300542815,"Reg","None","RL","Edwards",3,4,"WD",0,9,1088,441,1945,1950
751,11.4772982873271,0,"Unf",0,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","TA","None",0,"BrkTil",1,0,0,"None","None",0,"Gd","1.5Fin","TA",7.03878354138854,9.0825070004663,4.00733318523247,"Reg","None","RM","OldTown",7,4,"WD",576,7,792,348,1910,2004
752,11.9953516142145,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,400,2,"Fin","Attchd",1,"Ex","2Story","Gd",7.18538701558042,8.95544812234739,4.24340665885568,"Reg","None","RL","Gilbert",5,7,"WD",660,6,660,660,2003,2003
753,12.2876526325226,1200,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",2,576,2,"RFn","Attchd",0,"Ex","1Story","Gd",7.30921236569276,9.13086417047439,4.36944785246702,"IR1","None","RL","CollgCr",5,6,"WD",1479,6,1494,0,1997,1997
754,12.5263429075751,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,878,3,"RFn","Attchd",1,"Gd","2Story","Ex",7.64873978895624,9.2340568985935,4.38202663467388,"Reg","BrkFace","RL","NridgHt",5,8,"WD",1030,8,1038,1060,2005,2005
755,11.9576112862317,439,"GLQ",1,"TA","Y","SBrkr","Plywood","Plywood","TA","None",0,"CBlock",1,440,2,"RFn","Detchd",0,"Gd","1Story","Gd",6.93342302573071,8.97840831462889,4.11087386417331,"Reg","None","RL","NAmes",8,6,"WD",1026,5,1026,0,1969,2005
756,12.0581525154536,381,"GLQ",0,"Gd","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"PConc",2,440,2,"Unf","Detchd",1,"Gd","2Story","TA",7.29369772060144,8.0802374162167,3.52636052461616,"Reg","BrkFace","FV","Somerst",5,6,"WD",729,6,742,729,1999,1999
757,12.2643415536542,20,"GLQ",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,578,2,"RFn","Attchd",1,"Ex","2Story","Gd",7.47760424319759,9.28442691532888,4.21950770517611,"IR1","None","RL","CollgCr",5,8,"WD",866,7,866,902,2007,2007
758,11.9760303525248,438,"Rec",0,"TA","Y","SBrkr","HdBoard","HdBoard","TA","TA",1,"CBlock",2,440,2,"Fin","Attchd",1,"TA","2Story","TA",7.23417717974985,9.36013873706458,4.24340665885568,"IR1","BrkCmn","RL","Sawyer",5,6,"WD",672,6,672,714,1978,1978
759,12.0973732286068,549,"ALQ",0,"Gd","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"PConc",2,440,2,"Unf","Detchd",1,"Gd","2Story","TA",7.31388683163346,7.73193072194849,3.17805383034795,"Reg","BrkFace","FV","Somerst",5,7,"WD",744,6,757,744,1999,1999
760,12.5776362019627,56,"LwQ",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","TA",1,"PConc",2,752,3,"RFn","Attchd",1,"Ex","2Story","Gd",7.83636976054512,9.41385248134116,4.17438726989564,"IR1","BrkFace","RL","NoRidge",5,8,"WD",1318,9,1328,1203,1995,1995
761,11.7558716435806,612,"Rec",0,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","TA","None",0,"CBlock",1,300,1,"Unf","Detchd",0,"Ex","1Story","TA",6.76157276880406,9.11602969250494,4.24849524204936,"Reg","None","RL","NAmes",6,6,"WD",864,5,864,0,1959,1959
762,11.5129254649702,405,"LwQ",0,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","TA","None",0,"PConc",1,440,2,"Unf","Detchd",0,"TA","1Story","Fa",7.1708884785125,8.8408696240914,4.0943445622221,"Reg","None","RM","BrkSide",5,5,"WD",1145,5,1301,0,1924,1950
763,12.2793231072698,24,"GLQ",0,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",2,614,2,"Unf","Attchd",1,"Ex","2Story","Gd",7.34407285057307,9.0641578617981,4.27666611901606,"Reg","None","FV","Somerst",5,7,"Con",756,7,764,783,2009,2009
764,12.7278382093345,1163,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,856,3,"RFn","Attchd",1,"Ex","2Story","Gd",7.76853330092603,9.1516513756275,4.40671924726425,"Reg","BrkFace","RL","NoRidge",5,8,"WD",1252,8,1268,1097,1999,1999
765,12.5061772379805,437,"LwQ",1,"Gd","Y","SBrkr","BrkFace","BrkFace","Gd","Gd",1,"PConc",1,481,2,"Fin","Attchd",1,"Ex","1Story","Ex",7.30921236569276,9.1641917159502,3.40119738166216,"IR1","None","RL","Veenker",5,8,"WD",1494,6,1494,0,1995,1996
766,12.4842042571701,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,592,2,"Fin","Attchd",0,"Ex","1Story","Ex",7.31721240835984,9.58788600008621,4.31748811353631,"IR1","Stone","RL","Somerst",5,9,"New",1498,6,1506,0,2008,2008
767,12.1884177102915,394,"GLQ",0,"Gd","Y","SBrkr","HdBoard","HdBoard","TA","TA",1,"CBlock",2,496,2,"Unf","Attchd",1,"TA","2Story","TA",7.44658509915773,9.25157827999243,4.38202663467388,"Reg","BrkFace","RL","NWAmes",5,7,"WD",980,7,980,734,1988,1988
768,11.982929094216,660,"ALQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"CBlock",2,423,1,"Unf","Attchd",0,"Ex","1.5Fin","TA",7.46737106691756,9.43412371857773,4.31748811353631,"IR1","None","RL","Mitchel",7,6,"WD",983,7,983,767,1940,1985
769,12.2869011981928,24,"GLQ",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,484,2,"Fin","Attchd",0,"Ex","1Story","Gd",7.51534457118044,9.11602969250494,4.24849524204936,"Reg","None","RL","CollgCr",5,7,"WD",1860,8,1836,0,2004,2005
770,13.1956138391439,1416,"ALQ",1,"Gd","Y","SBrkr","CemntBd","Wd Shng","Ex","Gd",1,"PConc",3,841,3,"Fin","BuiltIn",1,"Ex","2Story","Ex",8.09529377684465,10.8875116964444,3.85014760171006,"IR2","BrkFace","RL","StoneBr",5,8,"WD",1650,12,1690,1589,2003,2003
771,11.8122890421958,685,"GLQ",1,"Gd","Y","SBrkr","Wd Sdng","Wd Sdng","TA","None",0,"CBlock",1,576,2,"Unf","Detchd",0,"TA","SFoyer","TA",6.75460409948796,8.88903257187474,4.24340665885568,"IR1","None","RL","Sawyer",5,5,"WD",858,5,858,0,1982,1982
772,11.5327280922664,836,"LwQ",0,"Fa","Y","FuseF","Wd Sdng","Wd Sdng","TA","None",0,"CBlock",1,396,2,"Unf","Detchd",0,"TA","1Story","TA",7.1066061377273,9.09121894106832,4.20469261939097,"Reg","None","RL","Edwards",5,4,"COD",836,6,1220,0,1951,1951
773,11.580584113444,422,"ALQ",1,"TA","Y","SBrkr","Plywood","Plywood","TA","TA",1,"CBlock",1,672,2,"Unf","Detchd",0,"TA","SLvl","TA",7.0184017990692,8.96431194812451,4.54329478227,"Reg","None","RL","Edwards",5,6,"WD",1029,6,1117,0,1976,1976
774,11.6483301019764,456,"Rec",0,"TA","Y","FuseA","Wd Sdng","Wd Sdng","TA","None",0,"CBlock",1,275,1,"RFn","Attchd",0,"Ex","1Story","TA",6.81563999007433,9.22522898446993,4.24849524204936,"Reg","None","RL","NAmes",5,5,"COD",912,5,912,0,1958,1958
775,12.8866410438833,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,895,3,"Fin","Attchd",0,"Gd","1Story","Gd",7.58731050602262,9.56282655529346,4.70048036579242,"Reg","BrkFace","RL","NridgHt",5,8,"New",1935,9,1973,0,2006,2006
776,11.9953516142145,866,"GLQ",1,"Ex","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",2,412,2,"Fin","Attchd",0,"Ex","1Story","TA",7.09340462586877,8.41183267575841,3.46573590279973,"Reg","BrkFace","RM","Mitchel",5,6,"WD",1204,5,1204,0,1998,1998
777,12.3081778684673,20,"GLQ",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,865,3,"RFn","Attchd",0,"Ex","1Story","Gd",7.38647084882989,9.32456151606621,4.45434729625351,"IR1","BrkFace","RL","CollgCr",5,7,"New",1614,7,1614,0,2005,2006
778,11.8670972786908,762,"ALQ",1,"TA","Y","SBrkr","HdBoard","Plywood","TA","Fa",1,"CBlock",1,440,2,"Unf","Attchd",0,"TA","1Story","TA",6.79570577517351,9.4992716638284,4.60517018598809,"IR1","None","RL","Sawyer",5,5,"WD",864,5,894,0,1974,1974
779,11.8775685785581,0,"None",0,"None","Y","SBrkr","Plywood","Plywood","TA","TA",2,"Slab",2,630,2,"Unf","Detchd",0,"TA","1Story","TA",7.61085279039525,9.03598698483141,4.0943445622221,"Reg","BrkFace","RH","SawyerW",5,5,"WD",0,10,2020,0,1977,1977
780,11.8130300574206,975,"GLQ",1,"Gd","Y","SBrkr","Plywood","ImStucc","TA","None",0,"CBlock",1,504,2,"Unf","Attchd",0,"TA","SFoyer","TA",6.91174730025167,9.26198360512802,4.35670882668959,"Reg","BrkFace","RL","Mitchel",5,6,"WD",975,4,1004,0,1977,1977
781,12.0782392740203,0,"Unf",0,"Gd","Y","SBrkr","HdBoard","HdBoard","TA","TA",1,"PConc",2,402,2,"Fin","Attchd",0,"Gd","1Story","TA",7.13329595489607,8.97144846369383,4.14313472639153,"Reg","BrkFace","RL","Gilbert",5,7,"WD",1237,6,1253,0,1995,1996
782,12.0776709307256,387,"ALQ",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,484,2,"RFn","Attchd",1,"Ex","2Story","Gd",7.37963215260955,8.87528712810838,4.17438726989564,"Reg","None","RL","SawyerW",5,6,"WD",761,7,810,793,1992,1992
783,12.1393985122622,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,605,2,"RFn","Attchd",0,"Ex","1Story","Gd",7.26542972325395,9.69799971771033,4.20469261939097,"IR2","None","RL","CollgCr",5,7,"WD",1413,6,1430,0,2001,2002
784,12.0167264737993,1097,"GLQ",1,"Gd","Y","SBrkr","Plywood","Plywood","TA","TA",1,"PConc",1,602,2,"Fin","Attchd",0,"Ex","SFoyer","Gd",7.01211529430638,9.11613957657736,4.24340665885568,"IR1","BrkFace","RL","Mitchel",6,5,"WD",1097,4,1110,0,1978,1978
785,11.7597855429018,0,"Unf",0,"TA","Y","SBrkr","Wd Sdng","Wd Shng","TA","Gd",1,"CBlock",2,0,0,"None","None",0,"Ex","2.5Unf","TA",7.30249642372733,8.74830491237962,3.55534806148941,"Reg","None","RM","OldTown",6,6,"WD",742,9,742,742,1914,2001
786,11.9922604216448,251,"Rec",0,"TA","Y","SBrkr","BrkFace","Wd Sdng","TA","Gd",1,"CBlock",2,457,2,"Unf","Attchd",0,"TA","1Story","TA",7.20191631753163,9.18911673552456,4.24340665885568,"Reg","None","RL","NWAmes",5,6,"WD",1372,7,1342,0,1967,1967
787,11.8422292121128,686,"LwQ",1,"Fa","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"PConc",2,416,1,"Unf","Detchd",0,"TA","1.5Fin","TA",7.40974195408092,9.28730141311231,4.0943445622221,"Reg","None","RM","OldTown",6,5,"WD",686,7,966,686,1915,1950
788,12.3587937325478,656,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,618,2,"RFn","BuiltIn",1,"Ex","2Story","Gd",7.64204440287326,9.22444049635496,4.33073334028633,"IR1","None","RL","SawyerW",5,7,"WD",956,8,956,1128,2004,2004
789,11.5889601512462,0,"Unf",0,"TA","Y","SBrkr","MetalSd","MetalSd","TA","None",0,"CBlock",1,281,1,"Unf","Detchd",0,"Ex","1Story","TA",6.80350525760834,8.69951474821019,3.91202300542815,"Reg","None","RM","OldTown",7,4,"WD",901,4,901,0,1954,2000
790,12.1415341243926,568,"LwQ",0,"TA","Y","SBrkr","HdBoard","HdBoard","TA","None",0,"CBlock",2,444,2,"Fin","Attchd",1,"Gd","2Story","Gd",7.6434829070772,9.40960098282706,4.24340665885568,"IR1","BrkFace","RL","ClearCr",8,6,"WD",832,9,976,1111,1966,2007
791,11.9841783136164,16,"GLQ",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","Gd",1,"PConc",2,397,2,"Fin","Attchd",0,"Ex","1Story","Gd",7.04315991598834,8.06526520889773,3.76120011569356,"Reg","BrkFace","RL","Blmngtn",5,7,"WD",1145,5,1145,0,2005,2006
792,11.8968263951626,539,"ALQ",1,"Gd","Y","SBrkr","HdBoard","HdBoard","TA","TA",2,"PConc",1,539,2,"RFn","Attchd",0,"TA","SLvl","TA",6.96790920180188,9.33547410273295,4.24340665885568,"IR1","None","RL","Mitchel",5,6,"WD",1029,5,1062,0,1976,1976
793,12.5053991575767,862,"GLQ",1,"Gd","Y","SBrkr","MetalSd","MetalSd","Gd","TA",1,"PConc",2,455,2,"Unf","Attchd",1,"Ex","2Story","TA",7.60738142563979,9.20230820027892,4.52178857704904,"IR1","None","RL","NoRidge",5,7,"WD",1117,8,1127,886,1996,1997
794,12.3238556811866,0,"Unf",0,"Gd","Y","SBrkr","CemntBd","CmentBd","Gd","None",0,"PConc",2,474,2,"Fin","Attchd",0,"Ex","1Story","Gd",7.31055015853442,9.12238309321704,4.33073334028633,"Reg","Stone","RL","Somerst",5,8,"New",1496,7,1496,0,2007,2007
795,12.1781874420406,0,"Unf",0,"Gd","Y","SBrkr","MetalSd","MetalSd","Gd","TA",1,"PConc",2,409,2,"Fin","Attchd",1,"Ex","2Story","Gd",7.54697411751653,9.29025999515206,4.24340665885568,"IR1","None","RL","Gilbert",5,7,"WD",712,7,1086,809,1994,1996
796,12.0494188354848,0,"Unf",0,"Gd","Y","SBrkr","HdBoard","HdBoard","TA","TA",1,"CBlock",2,476,2,"Unf","Attchd",1,"TA","2Story","TA",7.35500192110526,9.03598698483141,4.24849524204936,"Reg","BrkFace","RL","SawyerW",6,6,"WD",650,7,888,676,1980,1981
797,11.8740903141818,0,"Unf",0,"TA","Y","SBrkr","Plywood","Plywood","TA","TA",1,"CBlock",1,528,2,"RFn","Attchd",1,"Ex","1Story","TA",7.15851399732932,9.01152351265303,4.26267987704132,"Reg","BrkFace","RL","Sawyer",5,6,"WD",660,7,1285,0,1977,1977
798,11.6082356447746,570,"BLQ",0,"TA","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"CBlock",1,240,1,"Unf","Attchd",0,"Gd","1Story","TA",6.65027904858742,8.9459841248279,4.04305126783455,"Reg","None","RL","NAmes",5,5,"WD",773,4,773,0,1953,1953
799,13.0919041699196,0,"Unf",0,"Ex","Y","SBrkr","VinylSd","VinylSd","Ex","Gd",2,"PConc",3,820,3,"Fin","BuiltIn",1,"Ex","2Story","Ex",8.0519780789023,9.5117774096603,4.64439089914137,"Reg","Stone","RL","NridgHt",5,9,"New",1926,11,1966,1174,2008,2009
800,12.0725412529057,569,"ALQ",1,"Gd","Y","SBrkr","Wd Sdng","Wd Sdng","TA","TA",2,"BrkTil",1,240,1,"Unf","Detchd",1,"Ex","1.5Fin","Gd",7.47760424319759,8.88183630500415,4.0943445622221,"Reg","BrkFace","RL","SWISU",7,5,"WD",731,7,981,787,1937,1950
801,12.2060726455302,462,"GLQ",1,"Gd","Y","SBrkr","VinylSd","VinylSd","TA","None",0,"PConc",2,603,2,"RFn","Attchd",1,"Gd","2Story","Gd",7.4312996751559,9.45704418769941,4.36944785246702,"IR1","None","RL","ClearCr",5,6,"WD",616,8,616,1072,1997,1997
802,11.6073261403917,197,"LwQ",1,"TA","Y","FuseA","MetalSd","MetalSd","TA","None",0,"CBlock",1,440,2,"Unf","Detchd",0,"Ex","1Story","TA",7.08673793451058,8.47637119689598,3.68887945411394,"Reg","None","RM","IDOTRR",7,4,"WD",1196,5,1196,0,1916,1990
803,12.1495022940418,648,"GLQ",1,"Gd","Y","SBrkr","WdShing","Wd Shng","Gd","Gd",1,"PConc",2,410,2,"Fin","Attchd",1,"Ex","2Story","Gd",7.28344822875663,9.01176747459618,4.14313472639153,"Reg","None","RL","CollgCr",5,7,"WD",728,7,728,728,2005,2005
804,13.2758275359155,0,"Unf",0,"Ex","Y","SBrkr","VinylSd","VinylSd","Ex","Gd",1,"PConc",3,1020,3,"RFn","BuiltIn",1,"Ex","2Story","Ex",7.94520113241276,9.53899642739739,4.67282883446191,"Reg","Stone","RL","NridgHt",5,9,"New",1734,12,1734,1088,2008,2009
805,11.6784399034478,812,"LwQ",0,"TA","Y","SBrkr","Wd Sdng","Wd Sdng","TA","None",0,"CBlock",1,286,1,"Unf","Attchd",0,"TA","1Story","TA",7.028201432058,9.10497985631836,4.31748811353631,"Reg","None","RL","NAmes",5,5,"WD",936,5,1128,0,1954,1954
806,12.3356964133237,0,"Unf",0,"Gd","Y","SBrkr","VinylSd","VinylSd","Gd","None",0,"PConc",2,554,2,"RFn","Attchd",0,"Ex","1Story","Ex",7.26403014289953,9.41523848294904,4.51085950651685,"IR1","Stone","RL","Somerst",5,7,"New",1417,6,1428,0,2008,2008
